Time_s,EC_true,R_soil_true_Ohm,I_true_A,I_meas_A,I_comp_A,EC_raw,EC_est,Error_raw,Error_comp
16.198,1e-05,10000,9.99999684869674e-05,9.67676575339365e-05,6.6244552926975e-05,9.67674672597148e-06,6.62443001284803e-06,-3.23253274028523e-07,-3.37556998715197e-06
16.199,1e-05,10000,9.99999684869674e-05,9.74911559575497e-05,6.62583169306452e-05,9.74906662958732e-06,6.62580992005626e-06,-2.50933370412683e-07,-3.37419007994374e-06
16.2,1e-05,10000,9.99999684869674e-05,9.5425682326279e-05,6.62726714208324e-05,9.5425454565616e-06,6.62724963890442e-06,-4.57454543438398e-07,-3.37275036109558e-06
16.201,1e-05,10000,9.99999684869674e-05,9.48624220947861e-05,6.62860943998757e-05,9.4861953787589e-06,6.62859649575569e-06,-5.138046212411e-07,-3.37140350424431e-06
16.202,1e-05,10000,9.99999684869674e-05,9.78012745390246e-05,6.62993415536603e-05,9.78009944764218e-06,6.62992624720638e-06,-2.19900552357819e-07,-3.37007375279362e-06
16.203,1e-05,10000,9.99999684869674e-05,9.66633566650107e-05,6.63127191972572e-05,9.66629139736105e-06,6.63126963878263e-06,-3.33708602638948e-07,-3.36873036121737e-06
16.204,1e-05,10000,9.99999684869674e-05,9.59326511019808e-05,6.63260962444336e-05,9.59326762383418e-06,6.63260770576222e-06,-4.06732376165819e-07,-3.36739229423778e-06
16.205,1e-05,10000,9.99999684869674e-05,9.44134535052503e-05,6.63399626704487e-05,9.44129808945632e-06,6.63398851335163e-06,-5.58701910543681e-07,-3.36601148664837e-06
16.206,1e-05,10000,9.99999684869674e-05,9.4937370300997e-05,6.63535908890974e-05,9.49370090948766e-06,6.63534616075323e-06,-5.06299090512339e-07,-3.36465383924678e-06
16.207,1e-05,10000,9.99999684869674e-05,9.83360041490209e-05,6.63667657811962e-05,9.83355499005239e-06,6.6366591759936e-06,-1.66445009947615e-07,-3.3633408240064e-06
16.208,1e-05,10000,9.99999684869674e-05,9.66197366371825e-05,6.63802423220165e-05,9.66192553529258e-06,6.63800279140687e-06,-3.38074464707425e-07,-3.36199720859313e-06
16.209,1e-05,10000,9.99999684869674e-05,9.60657610109233e-05,6.63931038058918e-05,9.6065358317801e-06,6.63928559290672e-06,-3.93464168219897e-07,-3.36071440709328e-06
16.21,1e-05,10000,9.99999684869674e-05,9.44757610460543e-05,6.64079392948978e-05,9.44753531445085e-06,6.64076589716146e-06,-5.52464685549147e-07,-3.35923410283854e-06
16.211,1e-05,10000,9.99999684869674e-05,9.78975573937027e-05,6.64214072322589e-05,9.78970889634987e-06,6.64211031709506e-06,-2.10291103650135e-07,-3.35788968290494e-06
16.212,1e-05,10000,9.99999684869674e-05,9.43723330068283e-05,6.64357752850668e-05,9.43718627817535e-06,6.64354519019453e-06,-5.62813721824654e-07,-3.35645480980547e-06
16.213,1e-05,10000,9.99999684869674e-05,9.69257010096529e-05,6.64499788958569e-05,9.69253612242909e-06,6.6449642506757e-06,-3.07463877570908e-07,-3.3550357493243e-06
16.214,1e-05,10000,9.99999684869674e-05,9.54049516670698e-05,6.64639957635039e-05,9.54046608795494e-06,6.64636524838674e-06,-4.59533912045059e-07,-3.35363475161327e-06
16.215,1e-05,10000,9.99999684869674e-05,9.65713815103769e-05,6.64782629957565e-05,9.65709035123652e-06,6.64779187706465e-06,-3.42909648763484e-07,-3.35220812293535e-06
16.216,1e-05,10000,9.99999684869674e-05,9.54915510279354e-05,6.64926665322626e-05,9.5491573265764e-06,6.64923275664973e-06,-4.50842673423598e-07,-3.35076724335027e-06
16.217,1e-05,10000,9.99999684869674e-05,9.38189010628725e-05,6.65068200766918e-05,9.38186417889358e-06,6.6506492364698e-06,-6.18135821106416e-07,-3.3493507635302e-06
16.218,1e-05,10000,9.99999684869674e-05,9.48818569377956e-05,6.65205105873369e-05,9.48814050038643e-06,6.65201995042332e-06,-5.1185949961357e-07,-3.34798004957668e-06
16.219,1e-05,10000,9.99999684869674e-05,9.46550241037854e-05,6.65339133198823e-05,9.46548766477503e-06,6.65336239904719e-06,-5.34512335224974e-07,-3.34663760095281e-06
16.22,1e-05,10000,9.99999684869674e-05,0.000101202083111738,6.65482806275173e-05,1.01222438709793e-05,6.65480206360577e-06,1.22243870979266e-07,-3.34519793639423e-06
16.221,1e-05,10000,9.99999684869674e-05,9.81940425542118e-05,6.65617740777441e-05,9.81939722493577e-06,6.6561547314419e-06,-1.80602775064236e-07,-3.3438452685581e-06
16.222,1e-05,10000,9.99999684869674e-05,9.51127930811999e-05,6.65757443206324e-05,9.51125748898371e-06,6.65755577545889e-06,-4.88742511016292e-07,-3.34244422454111e-06
16.223,1e-05,10000,9.99999684869674e-05,9.93394731242751e-05,6.65885524520393e-05,9.93389836947884e-06,6.65884079230107e-06,-6.61016305211653e-08,-3.34115920769893e-06
16.224,1e-05,10000,9.99999684869674e-05,9.98185877310938e-05,6.66032595799967e-05,9.98181116121603e-06,6.66031694402819e-06,-1.81888387839676e-08,-3.33968305597181e-06
16.225,1e-05,10000,9.99999684869674e-05,9.57075420796995e-05,6.66171506297194e-05,9.57070603841019e-06,6.66171178726801e-06,-4.29293961589808e-07,-3.33828821273199e-06
16.226,1e-05,10000,9.99999684869674e-05,9.51965062614341e-05,6.66312162569176e-05,9.51960842980171e-06,6.66312043578496e-06,-4.80391570198289e-07,-3.33687956421505e-06
16.227,1e-05,10000,9.99999684869674e-05,9.20607314091233e-05,6.66449156158934e-05,9.20606232837692e-06,6.6644845353161e-06,-7.9393767162308e-07,-3.3355154646839e-06
16.228,1e-05,10000,9.99999684869674e-05,9.60567308856995e-05,6.66583863944722e-05,9.60563456128053e-06,6.66582641892594e-06,-3.9436543871947e-07,-3.33417358107406e-06
16.229,1e-05,10000,9.99999684869674e-05,9.55576644012966e-05,6.66722830786115e-05,9.55574292662211e-06,6.66721129525283e-06,-4.44257073377894e-07,-3.33278870474717e-06
16.23,1e-05,10000,9.99999684869674e-05,9.95966013500486e-05,6.66860268900127e-05,9.95964023949872e-06,6.66858150311515e-06,-4.03597605012794e-08,-3.33141849688485e-06
16.231,1e-05,10000,9.99999684869674e-05,9.51351469203309e-05,6.66986539387581e-05,9.51348599743061e-06,6.66984087031809e-06,-4.86514002569393e-07,-3.33015912968191e-06
16.232,1e-05,10000,9.99999684869674e-05,9.82385046483441e-05,6.67124023229628e-05,9.82382702273675e-06,6.67121261568112e-06,-1.76172977263255e-07,-3.32878738431888e-06
16.233,1e-05,10000,9.99999684869674e-05,9.35443725376577e-05,6.67258787247937e-05,9.35439031540381e-06,6.67255777171074e-06,-6.45609684596188e-07,-3.32744222828926e-06
16.234,1e-05,10000,9.99999684869674e-05,9.57665661965732e-05,6.67399114460812e-05,9.57661160917492e-06,6.67395903377462e-06,-4.23388390825078e-07,-3.32604096622538e-06
16.235,1e-05,10000,9.99999684869674e-05,9.5801386043609e-05,6.67533349600669e-05,9.58009887660199e-06,6.67530001325201e-06,-4.19901123398013e-07,-3.32469998674799e-06
16.236,1e-05,10000,9.99999684869674e-05,9.70216921606175e-05,6.67670001422264e-05,9.70212102727969e-06,6.67666568847894e-06,-2.97878972720311e-07,-3.32333431152106e-06
16.237,1e-05,10000,9.99999684869674e-05,9.6451481815203e-05,6.67813459535075e-05,9.6451220474414e-06,6.67809998599857e-06,-3.54877952558596e-07,-3.32190001400144e-06
16.238,1e-05,10000,9.99999684869674e-05,9.33481584859652e-05,6.67950020337974e-05,9.33480334092713e-06,6.67946589668043e-06,-6.65196659072869e-07,-3.32053410331957e-06
16.239,1e-05,10000,9.99999684869674e-05,9.57908466393323e-05,6.68083175866767e-05,9.57904306918254e-06,6.68079828521102e-06,-4.20956930817463e-07,-3.31920171478899e-06
16.24,1e-05,10000,9.99999684869674e-05,9.68696707049016e-05,6.68218795746352e-05,9.6869501348218e-06,6.68215587918644e-06,-3.13049865178205e-07,-3.31784412081356e-06
16.241,1e-05,10000,9.99999684869674e-05,9.38818095726366e-05,6.6835846568786e-05,9.38814023309761e-06,6.68355459227701e-06,-6.11859766902393e-07,-3.31644540772299e-06
16.242,1e-05,10000,9.99999684869674e-05,9.46659213714003e-05,6.68493897679298e-05,9.46657345511372e-06,6.68491142405773e-06,-5.33426544886285e-07,-3.31508857594227e-06
16.243,1e-05,10000,9.99999684869674e-05,9.84756692585725e-05,6.68629455388917e-05,9.84752362481835e-06,6.68627006713361e-06,-1.52476375181646e-07,-3.31372993286639e-06
16.244,1e-05,10000,9.99999684869674e-05,9.75225588784619e-05,6.68769685400854e-05,9.75220772049401e-06,6.68767612017317e-06,-2.47792279505986e-07,-3.31232387982683e-06
16.245,1e-05,10000,9.99999684869674e-05,9.85384396443396e-05,6.68902614603479e-05,9.85381455213269e-06,6.68900951581612e-06,-1.46185447867306e-07,-3.31099048418388e-06
16.246,1e-05,10000,9.99999684869674e-05,9.53964702596868e-05,6.69040483779374e-05,9.53961562983199e-06,6.69039302552239e-06,-4.60384370168009e-07,-3.30960697447761e-06
16.247,1e-05,10000,9.99999684869674e-05,9.29176689344544e-05,6.69179403387453e-05,9.29175470365196e-06,6.69178765524834e-06,-7.0824529634804e-07,-3.30821234475166e-06
16.248,1e-05,10000,9.99999684869674e-05,9.61421526606138e-05,6.69324625135071e-05,9.61416703246504e-06,6.69324617459619e-06,-3.85832967534956e-07,-3.30675382540381e-06
16.249,1e-05,10000,9.99999684869674e-05,9.59911681657307e-05,6.69463348172598e-05,9.59909600488345e-06,6.69462926601514e-06,-4.00903995116549e-07,-3.30537073398486e-06
16.25,1e-05,10000,9.99999684869674e-05,9.719427069681e-05,6.69596220859434e-05,9.71940109596902e-06,6.69595259611459e-06,-2.80598904030978e-07,-3.30404740388541e-06
16.251,1e-05,10000,9.99999684869674e-05,9.84473892472361e-05,6.69735324568416e-05,9.84469199030418e-06,6.69733854401402e-06,-1.5530800969582e-07,-3.30266145598598e-06
16.252,1e-05,10000,9.99999684869674e-05,9.78993043107734e-05,6.69869401662599e-05,9.78988342070939e-06,6.69867495278663e-06,-2.10116579290612e-07,-3.30132504721337e-06
16.253,1e-05,10000,9.99999684869674e-05,9.88076461451544e-05,6.70004933926713e-05,9.88071716157575e-06,6.70002640808116e-06,-1.19282838424251e-07,-3.29997359191884e-06
16.254,1e-05,10000,9.99999684869674e-05,9.68049628045199e-05,6.70141410926234e-05,9.68049177486694e-06,6.70138783491036e-06,-3.19508225133058e-07,-3.29861216508964e-06
16.255,1e-05,10000,9.99999684869674e-05,9.66586749654556e-05,6.7028309871608e-05,9.66582262419071e-06,6.70280182748816e-06,-3.34177375809287e-07,-3.29719817251184e-06
16.256,1e-05,10000,9.99999684869674e-05,9.7649785293129e-05,6.70421497231833e-05,9.76495433720858e-06,6.7041835705132e-06,-2.35045662791418e-07,-3.2958164294868e-06
16.257,1e-05,10000,9.99999684869674e-05,9.82423322989351e-05,6.70556928122049e-05,9.82420856180984e-06,6.70553623695559e-06,-1.75791438190162e-07,-3.29446376304441e-06
16.258,1e-05,10000,9.99999684869674e-05,9.6073896601471e-05,6.70697353597867e-05,9.60734796621751e-06,6.70693936520862e-06,-3.92652033782487e-07,-3.29306063479138e-06
16.259,1e-05,10000,9.99999684869674e-05,9.81122551545186e-05,6.70834875392903e-05,9.81120481951801e-06,6.70831404918342e-06,-1.88795180481986e-07,-3.29168595081658e-06
16.26,1e-05,10000,9.99999684869674e-05,9.5317001299703e-05,6.70972311443e-05,9.53165438035743e-06,6.70968843915282e-06,-4.68345619642568e-07,-3.29031156084718e-06
16.261,1e-05,10000,9.99999684869674e-05,9.5975796971534e-05,6.71116425921921e-05,9.59756432682113e-06,6.71113021985235e-06,-4.02435673178871e-07,-3.28886978014765e-06
16.262,1e-05,10000,9.99999684869674e-05,9.71890011602413e-05,6.71255140641829e-05,9.71887255299332e-06,6.7125185644876e-06,-2.8112744700668e-07,-3.2874814355124e-06
16.263,1e-05,10000,9.99999684869674e-05,9.67622505096664e-05,6.71397893820017e-05,9.67620415916642e-06,6.71394792844233e-06,-3.23795840833586e-07,-3.28605207155767e-06
16.264,1e-05,10000,9.99999684869674e-05,9.22105728381451e-05,6.71538855488897e-05,9.22101177178478e-06,6.71535995176274e-06,-7.78988228215219e-07,-3.28464004823726e-06
16.265,1e-05,10000,9.99999684869674e-05,9.92923351246939e-05,6.71672203576024e-05,9.92918407343187e-06,6.71669625606629e-06,-7.08159265681285e-08,-3.28330374393371e-06
16.266,1e-05,10000,9.99999684869674e-05,9.81389426928233e-05,6.71806658969288e-05,9.81388342170225e-06,6.71804419545569e-06,-1.86116578297747e-07,-3.28195580454431e-06
16.267,1e-05,10000,9.99999684869674e-05,9.79024215769204e-05,6.71932011140445e-05,9.79019486416219e-06,6.71930136082262e-06,-2.09805135837811e-07,-3.28069863917738e-06
16.268,1e-05,10000,9.99999684869674e-05,9.65709833361209e-05,6.72058163321781e-05,9.65705055660568e-06,6.72056702466223e-06,-3.42949443394323e-07,-3.27943297533777e-06
16.269,1e-05,10000,9.99999684869674e-05,9.67855976365526e-05,6.72203170968933e-05,9.67854735803743e-06,6.7220224514124e-06,-3.21452641962575e-07,-3.2779775485876e-06
16.27,1e-05,10000,9.99999684869674e-05,9.46974070677632e-05,6.72340336437724e-05,9.46971205127426e-06,6.7233997473162e-06,-5.30287948725736e-07,-3.2766002526838e-06
16.271,1e-05,10000,9.99999684869674e-05,9.70660008167993e-05,6.72480054987193e-05,9.70655173121447e-06,6.72479980665356e-06,-2.93448268785534e-07,-3.27520019334644e-06
16.272,1e-05,10000,9.99999684869674e-05,9.75311837441881e-05,6.72609166643546e-05,9.75307078079455e-06,6.72608536782052e-06,-2.46929219205449e-07,-3.27391463217948e-06
16.273,1e-05,10000,9.99999684869674e-05,9.75336661203043e-05,6.72747361658881e-05,9.75331921184564e-06,6.72746191645108e-06,-2.46680788154361e-07,-3.27253808354892e-06
16.274,1e-05,10000,9.99999684869674e-05,9.53253499044075e-05,6.72890975414746e-05,9.53249012401538e-06,6.72889303783256e-06,-4.67509875984623e-07,-3.27110696216745e-06
16.275,1e-05,10000,9.99999684869674e-05,9.65501565929065e-05,6.7303170493645e-05,9.65496953169754e-06,6.73029600839714e-06,-3.45030468302458e-07,-3.26970399160286e-06
16.276,1e-05,10000,9.99999684869674e-05,9.68135229841945e-05,6.73169382359993e-05,9.68135153399203e-06,6.73166911802997e-06,-3.18648466007971e-07,-3.26833088197003e-06
16.277,1e-05,10000,9.99999684869674e-05,9.64132774081824e-05,6.73307949760306e-05,9.64131473993793e-06,6.73305166958375e-06,-3.58685260062072e-07,-3.26694833041625e-06
16.278,1e-05,10000,9.99999684869674e-05,9.29504978727772e-05,6.73445323176577e-05,9.29502607458808e-06,6.73442286889473e-06,-7.04973925411923e-07,-3.26557713110527e-06
16.279,1e-05,10000,9.99999684869674e-05,9.76872302802945e-05,6.73582463708863e-05,9.76871224135256e-06,6.73579230085191e-06,-2.31287758647438e-07,-3.26420769914809e-06
16.28,1e-05,10000,9.99999684869674e-05,9.73088047431521e-05,6.73711301610528e-05,9.73086678397142e-06,6.73707933345597e-06,-2.69133216028583e-07,-3.26292066654403e-06
16.281,1e-05,10000,9.99999684869674e-05,9.74824905507641e-05,6.73850483638989e-05,9.74820022466147e-06,6.73847025199551e-06,-2.51799775338527e-07,-3.2615297480045e-06
16.282,1e-05,10000,9.99999684869674e-05,9.57286183859457e-05,6.74001886299594e-05,9.57281396083908e-06,6.7399839500131e-06,-4.27186039160922e-07,-3.2600160499869e-06
16.283,1e-05,10000,9.99999684869674e-05,9.79885737951922e-05,6.74140970801758e-05,9.79881010867658e-06,6.74137509261999e-06,-2.01189891323423e-07,-3.25862490738001e-06
16.284,1e-05,10000,9.99999684869674e-05,9.59375797826158e-05,6.74273021040785e-05,9.59375825431413e-06,6.74269640908558e-06,-4.06241745685867e-07,-3.25730359091442e-06
16.285,1e-05,10000,9.99999684869674e-05,9.48700252342447e-05,6.74409522130801e-05,9.48695623826768e-06,6.74406280605067e-06,-5.13043761732324e-07,-3.25593719394933e-06
16.286,1e-05,10000,9.99999684869674e-05,9.49419664807587e-05,6.7454744047762e-05,9.49416157078195e-06,6.74544395254136e-06,-5.05838429218049e-07,-3.25455604745864e-06
16.287,1e-05,10000,9.99999684869674e-05,9.8893407211575e-05,6.74687006379992e-05,9.88929275762291e-06,6.74684217403624e-06,-1.1070724237709e-07,-3.25315782596376e-06
16.288,1e-05,10000,9.99999684869674e-05,9.54812632336815e-05,6.74823643785916e-05,9.54812492086649e-06,6.74821161845328e-06,-4.51875079133514e-07,-3.25178838154672e-06
16.289,1e-05,10000,9.99999684869674e-05,9.52436103546647e-05,6.74963635392373e-05,9.52431382354488e-06,6.74961525693295e-06,-4.75686176455125e-07,-3.25038474306705e-06
16.29,1e-05,10000,9.99999684869674e-05,9.80797210735622e-05,6.75098345847209e-05,9.80794138267069e-06,6.75096649487071e-06,-1.92058617329307e-07,-3.24903350512929e-06
16.291,1e-05,10000,9.99999684869674e-05,9.44217004502388e-05,6.7523206836279e-05,9.44212316750903e-06,6.75230835829341e-06,-5.57876832490972e-07,-3.24769164170659e-06
16.292,1e-05,10000,9.99999684869674e-05,9.61482357187759e-05,6.75368616744493e-05,9.61477522527782e-06,6.75367912896852e-06,-3.85224774722182e-07,-3.24632087103148e-06
16.293,1e-05,10000,9.99999684869674e-05,9.6121852717723e-05,6.75505482062611e-05,9.61213797199007e-06,6.75505363988577e-06,-3.87862028009931e-07,-3.24494636011424e-06
16.294,1e-05,10000,9.99999684869674e-05,9.51779344483939e-05,6.75637523472987e-05,9.51775450366337e-06,6.75637240861359e-06,-4.82245496336628e-07,-3.24362759138641e-06
16.295,1e-05,10000,9.99999684869674e-05,9.83483147340292e-05,6.75781034273637e-05,9.83478464298594e-06,6.7578015695776e-06,-1.65215357014064e-07,-3.2421984304224e-06
16.296,1e-05,10000,9.99999684869674e-05,9.69374529422167e-05,6.75915847697554e-05,9.69370855849167e-06,6.75914466806193e-06,-3.06291441508336e-07,-3.24085533193807e-06
16.297,1e-05,10000,9.99999684869674e-05,9.80001809985207e-05,6.76047299009188e-05,9.79997199124013e-06,6.76045478518017e-06,-2.00028008759869e-07,-3.23954521481983e-06
16.298,1e-05,10000,9.99999684869674e-05,9.51261657798589e-05,6.76187888784945e-05,9.51259052026509e-06,6.76185654351287e-06,-4.87409479734909e-07,-3.23814345648713e-06
16.299,1e-05,10000,9.99999684869674e-05,9.59529177486078e-05,6.76325371502028e-05,9.59528540873743e-06,6.76322788502665e-06,-4.0471459126257e-07,-3.23677211497335e-06
16.3,1e-05,10000,9.99999684869674e-05,9.8198595038089e-05,6.76460747990836e-05,9.81985060934302e-06,6.76457876128057e-06,-1.8014939065698e-07,-3.23542123871943e-06
16.301,1e-05,10000,9.99999684869674e-05,9.39851392407196e-05,6.76601033301056e-05,9.39846713873569e-06,6.76597919047323e-06,-6.01532861264309e-07,-3.23402080952677e-06
16.302,1e-05,10000,9.99999684869674e-05,9.61380180437432e-05,6.76741544505654e-05,9.6137536915063e-06,6.76738245607292e-06,-3.86246308493698e-07,-3.23261754392708e-06
16.303,1e-05,10000,9.99999684869674e-05,9.65644231372787e-05,6.76873138672773e-05,9.65639495949291e-06,6.76869719641677e-06,-3.43605040507096e-07,-3.23130280358323e-06
16.304,1e-05,10000,9.99999684869674e-05,9.75773110842616e-05,6.77014176701785e-05,9.75768917762246e-06,6.77010685643621e-06,-2.42310822377539e-07,-3.22989314356379e-06
16.305,1e-05,10000,9.99999684869674e-05,9.72553113401582e-05,6.77160560145435e-05,9.72552776296809e-06,6.77157056439587e-06,-2.74472237031908e-07,-3.22842943560413e-06
16.306,1e-05,10000,9.99999684869674e-05,9.45737963457079e-05,6.7729789787065e-05,9.45736572724431e-06,6.77294439855807e-06,-5.42634272755692e-07,-3.22705560144193e-06
16.307,1e-05,10000,9.99999684869674e-05,9.33779572708979e-05,6.77436231998083e-05,9.33777270615677e-06,6.77432876370806e-06,-6.62227293843226e-07,-3.22567123629194e-06
16.308,1e-05,10000,9.99999684869674e-05,9.73064117502258e-05,6.77575896348332e-05,9.73062839930985e-06,6.77572701515768e-06,-2.69371600690149e-07,-3.22427298484232e-06
16.309,1e-05,10000,9.99999684869674e-05,9.58307419482487e-05,6.77720041776539e-05,9.58304089462969e-06,6.77717073439327e-06,-4.16959105370306e-07,-3.22282926560673e-06
16.31,1e-05,10000,9.99999684869674e-05,9.68916618690707e-05,6.77854402791245e-05,9.68914179434678e-06,6.77851700987009e-06,-3.10858205653224e-07,-3.22148299012991e-06
16.311,1e-05,10000,9.99999684869674e-05,9.85646090498763e-05,6.7799369754061e-05,9.85643965763974e-06,6.77991328537347e-06,-1.4356034236026e-07,-3.22008671462653e-06
16.312,1e-05,10000,9.99999684869674e-05,9.65265920038314e-05,6.78128975412969e-05,9.65261602026573e-06,6.78126984682836e-06,-3.47383979734266e-07,-3.21873015317164e-06
16.313,1e-05,10000,9.99999684869674e-05,9.69402066950306e-05,6.78267896118048e-05,9.69398332871823e-06,6.78266350357041e-06,-3.06016671281766e-07,-3.21733649642959e-06
16.314,1e-05,10000,9.99999684869674e-05,9.87503049333032e-05,6.78407046161171e-05,9.87499167350457e-06,6.78406003541263e-06,-1.25008326495427e-07,-3.21593996458737e-06
16.315,1e-05,10000,9.99999684869674e-05,9.82905924650362e-05,6.78546314633041e-05,9.82902166454756e-06,6.78545833176171e-06,-1.70978335452437e-07,-3.21454166823829e-06
16.316,1e-05,10000,9.99999684869674e-05,9.78005135379443e-05,6.78688204673622e-05,9.78002357155765e-06,6.78688252732233e-06,-2.19976428442355e-07,-3.21311747267767e-06
16.317,1e-05,10000,9.99999684869674e-05,9.51488014794272e-05,6.7882832989937e-05,9.51484776739144e-06,6.78827766087664e-06,-4.85152232608561e-07,-3.21172233912337e-06
16.318,1e-05,10000,9.99999684869674e-05,9.63566244907021e-05,6.78966541649373e-05,9.63565680208791e-06,6.78965430522233e-06,-3.64343197912091e-07,-3.21034569477767e-06
16.319,1e-05,10000,9.99999684869674e-05,9.5658616384268e-05,6.79108710535614e-05,9.565816368379e-06,6.79107094691817e-06,-4.34183631621004e-07,-3.20892905308183e-06
16.32,1e-05,10000,9.99999684869674e-05,9.73737416416107e-05,6.79249346615981e-05,9.73734011605685e-06,6.79247289672212e-06,-2.62659883943148e-07,-3.20752710327788e-06
16.321,1e-05,10000,9.99999684869674e-05,9.79762452009538e-05,6.79382694849108e-05,9.79757631647235e-06,6.79380273136015e-06,-2.02423683527655e-07,-3.20619726863985e-06
16.322,1e-05,10000,9.99999684869674e-05,9.42687237432119e-05,6.79519460178844e-05,9.4268418163684e-06,6.79516718449729e-06,-5.73158183631603e-07,-3.20483281550271e-06
16.323,1e-05,10000,9.99999684869674e-05,9.6137698923358e-05,6.79660765615637e-05,9.61372179026336e-06,6.79657750825146e-06,-3.86278209736643e-07,-3.20342249174854e-06
16.324,1e-05,10000,9.99999684869674e-05,9.70699432336394e-05,6.79804211158711e-05,9.7069461545724e-06,6.79800979062536e-06,-2.930538454276e-07,-3.20199020937464e-06
16.325,1e-05,10000,9.99999684869674e-05,9.71735051248038e-05,6.79947576966663e-05,9.71731860878779e-06,6.79944188014621e-06,-2.82681391212207e-07,-3.20055811985379e-06
16.326,1e-05,10000,9.99999684869674e-05,9.6756923376079e-05,6.80090670018756e-05,9.67566966847386e-06,6.80087184687509e-06,-3.24330331526138e-07,-3.19912815312491e-06
16.327,1e-05,10000,9.99999684869674e-05,9.35440801990639e-05,6.8023391811679e-05,9.354361071701e-06,6.80230396558642e-06,-6.45638928298998e-07,-3.19769603441358e-06
16.328,1e-05,10000,9.99999684869674e-05,9.60930647714122e-05,6.80362924639259e-05,9.60926196968812e-06,6.80359422083816e-06,-3.90738030311879e-07,-3.19640577916184e-06
16.329,1e-05,10000,9.99999684869674e-05,9.79943372802962e-05,6.80493973629966e-05,9.79938699984694e-06,6.80490540503193e-06,-2.00613000153061e-07,-3.19509459496807e-06
16.33,1e-05,10000,9.99999684869674e-05,0.000100153707109195,6.80627728844305e-05,1.00154688734658e-05,6.80624418704532e-06,1.54688734657734e-08,-3.19375581295468e-06
16.331,1e-05,10000,9.99999684869674e-05,9.79807589550808e-05,6.80760150061202e-05,9.79802799734063e-06,6.80757013584289e-06,-2.01972002659374e-07,-3.19242986415711e-06
16.332,1e-05,10000,9.99999684869674e-05,9.38475949385645e-05,6.80891437486321e-05,9.38472577620945e-06,6.80888524196175e-06,-6.15274223790548e-07,-3.19111475803825e-06
16.333,1e-05,10000,9.99999684869674e-05,9.73538439679073e-05,6.81025611737227e-05,9.73535567161029e-06,6.81022979051165e-06,-2.64644328389713e-07,-3.18977020948835e-06
16.334,1e-05,10000,9.99999684869674e-05,9.84799893365452e-05,6.81164002754185e-05,9.84795633108469e-06,6.81161715133253e-06,-1.52043668915309e-07,-3.18838284866747e-06
16.335,1e-05,10000,9.99999684869674e-05,9.76255606014468e-05,6.81295575589698e-05,9.76252473540785e-06,6.81293668460667e-06,-2.37475264592151e-07,-3.18706331539333e-06
16.336,1e-05,10000,9.99999684869674e-05,9.49377414740632e-05,6.81426572701882e-05,9.49373810939011e-06,6.81425095198054e-06,-5.06261890609886e-07,-3.18574904801946e-06
16.337,1e-05,10000,9.99999684869674e-05,9.56830789816152e-05,6.81569584943625e-05,9.56826055368036e-06,6.81568634378623e-06,-4.3173944631964e-07,-3.18431365621377e-06
16.338,1e-05,10000,9.99999684869674e-05,9.72769548310499e-05,6.81713893787109e-05,9.72769492269002e-06,6.81713536248048e-06,-2.72305077309982e-07,-3.18286463751952e-06
16.339,1e-05,10000,9.99999684869674e-05,9.90021983735812e-05,6.81853463114585e-05,9.90019266825102e-06,6.81853393164902e-06,-9.98073317489778e-08,-3.18146606835098e-06
16.34,1e-05,10000,9.99999684869674e-05,9.65011142616351e-05,6.81993471477557e-05,9.65007272338446e-06,6.81992800712818e-06,-3.49927276615536e-07,-3.18007199287183e-06
16.341,1e-05,10000,9.99999684869674e-05,9.66196551453827e-05,6.82125980050404e-05,9.66191738259339e-06,6.8212479317073e-06,-3.38082617406612e-07,-3.17875206829271e-06
16.342,1e-05,10000,9.99999684869674e-05,9.86894246762457e-05,6.82267406698773e-05,9.86892007159973e-06,6.82265725345318e-06,-1.31079928400273e-07,-3.17734274654682e-06
16.343,1e-05,10000,9.99999684869674e-05,9.86952836075446e-05,6.82400088907295e-05,9.86950405944554e-06,6.82397996609326e-06,-1.30495940554461e-07,-3.17602003390674e-06
16.344,1e-05,10000,9.99999684869674e-05,9.72879912877994e-05,6.82542337809156e-05,9.72879378450996e-06,6.82539861915669e-06,-2.71206215490044e-07,-3.17460138084331e-06
16.345,1e-05,10000,9.99999684869674e-05,9.45754780457701e-05,6.82682361032759e-05,9.45753453687759e-06,6.82679565165697e-06,-5.42465463122414e-07,-3.17320434834303e-06
16.346,1e-05,10000,9.99999684869674e-05,9.57121507886334e-05,6.82827335925841e-05,9.57116689380485e-06,6.82824269041372e-06,-4.28833106195153e-07,-3.17175730958629e-06
16.347,1e-05,10000,9.99999684869674e-05,9.77687109225359e-05,6.82960967910155e-05,9.77685372439768e-06,6.82957705555982e-06,-2.23146275602319e-07,-3.17042294444018e-06
16.348,1e-05,10000,9.99999684869674e-05,9.83586419853754e-05,6.83093071699645e-05,9.83581642622745e-06,6.83089667381778e-06,-1.64183573772547e-07,-3.16910332618222e-06
16.349,1e-05,10000,9.99999684869674e-05,9.76085732565543e-05,6.83233360127798e-05,9.76082172026142e-06,6.832298608949e-06,-2.39178279738585e-07,-3.167701391051e-06
16.35,1e-05,10000,9.99999684869674e-05,9.58598137116213e-05,6.83365086234506e-05,9.58595621767737e-06,6.83361550273656e-06,-4.14043782322629e-07,-3.16638449726344e-06
